id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
57210845,2020-08-22 8:48:09 AM EDT,2020-08-22,2020-08-22 12:48:09 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-22 12:50:46 UTC,2020-09-08 09:11:23 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/57210845,https://inaturalist-open-data.s3.amazonaws.com/photos/91237557/medium.jpeg,,"",,2,0,false,2,"High Park-Swansea, Toronto, ON, Canada",43.6465896,-79.4694281,156,,,,156,,,false,,,Isabella Tiger Moth,Pyrrharctia isabella,Isabella Tiger Moth,Insecta,59675,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Pyrrharctia,Pyrrharctia isabella
57210968,2020-08-22 8:49:32 AM EDT,2020-08-22,2020-08-22 12:49:32 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-22 12:52:52 UTC,2020-08-22 13:28:20 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/57210968,https://inaturalist-open-data.s3.amazonaws.com/photos/91237836/medium.jpeg,,"",,1,0,false,2,"High Park-Swansea, Toronto, ON, Canada",43.64718144,-79.46995468,11,,,,11,,,false,,,Himalayan balsam,Impatiens glandulifera,Himalayan balsam,Plantae,47892,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens glandulifera
57212428,2020-08-22 9:06:29 AM EDT,2020-08-22,2020-08-22 13:06:29 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-22 13:09:46 UTC,2020-08-23 16:22:07 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/57212428,https://inaturalist-open-data.s3.amazonaws.com/photos/91240126/medium.jpeg,,"",,1,0,false,2,"High Park-Swansea, Toronto, ON, Canada",43.64590655,-79.46897429,19,,,,19,,,false,,,showy tick-trefoil,Desmodium canadense,showy tick-trefoil,Plantae,129505,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Desmodium,Desmodium canadense
57214859,2020-08-22 9:38:27 AM EDT,2020-08-22,2020-08-22 13:38:27 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-22 13:41:01 UTC,2020-10-11 14:19:00 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/57214859,https://inaturalist-open-data.s3.amazonaws.com/photos/91243694/medium.jpeg,,"",,2,0,false,2,"High Park-Swansea, Toronto, ON, Canada",43.64399805,-79.46767491,9,,,,9,,,false,,,Brown Marmorated Stink Bug,Halyomorpha halys,Brown Marmorated Stink Bug,Insecta,81923,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Halyomorpha,Halyomorpha halys
57222241,2020-08-22 10:55:53 AM EDT,2020-08-22,2020-08-22 14:55:53 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-22 14:58:47 UTC,2021-02-03 16:34:30 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/57222241,https://inaturalist-open-data.s3.amazonaws.com/photos/91256055/medium.jpeg,,"",,1,0,true,2,"High Park-Swansea, Toronto, ON, Canada",43.64420325,-79.46657416,10,,,,10,,,false,,,Hubei Anemone,Eriocapitella hupehensis,Hubei Anemone,Plantae,950312,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Eriocapitella,Eriocapitella hupehensis
57223191,2020-08-22 11:06:04 AM EDT,2020-08-22,2020-08-22 15:06:04 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-22 15:08:41 UTC,2020-08-22 15:09:01 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/57223191,https://inaturalist-open-data.s3.amazonaws.com/photos/91257637/medium.jpeg,,"",,0,0,false,2,"High Park-Swansea, Toronto, ON, Canada",43.64698285,-79.46648317,7,,,,7,,,false,,,"evening primroses, sundrops, and beeblossoms",Oenothera,"evening primroses, sundrops, and beeblossoms",Plantae,48626,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,
57223573,2020-08-22 11:07:18 AM EDT,2020-08-22,2020-08-22 15:07:18 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-22 15:10:30 UTC,2020-10-23 21:23:13 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/57223573,https://inaturalist-open-data.s3.amazonaws.com/photos/91257949/medium.jpeg,,"",,2,0,false,2,"High Park-Swansea, Toronto, ON, Canada",43.6454953,-79.4661822,156,,,,156,,,false,,,Cnodalonini,Cnodalonini,,Insecta,373666,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,,
57223816,2020-08-22 11:08:38 AM EDT,2020-08-22,2020-08-22 15:08:38 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-22 15:11:21 UTC,2020-08-22 18:16:16 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/57223816,https://inaturalist-open-data.s3.amazonaws.com/photos/91258083/medium.jpeg,,"",,1,0,false,2,"High Park-Swansea, Toronto, ON, Canada",43.64748348,-79.46650284,14,,,,14,,,false,,,Chrysopini,Chrysopini,,Insecta,209849,Animalia,Arthropoda,Insecta,Neuroptera,Chrysopidae,,
57224481,2020-08-22 11:14:21 AM EDT,2020-08-22,2020-08-22 15:14:21 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-22 15:16:58 UTC,2020-12-28 17:02:11 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/57224481,https://inaturalist-open-data.s3.amazonaws.com/photos/91259224/medium.jpeg,,"",,1,0,false,2,"High Park-Swansea, Toronto, ON, Canada",43.64887032,-79.46791726,9,,,,9,,,false,,,woodland sunflower,Helianthus strumosus,woodland sunflower,Plantae,163636,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Helianthus,Helianthus strumosus
57336871,2020-08-23 11:05:11 AM EDT,2020-08-23,2020-08-23 15:05:11 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-23 15:07:55 UTC,2020-08-23 15:08:04 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/57336871,https://inaturalist-open-data.s3.amazonaws.com/photos/91446819/medium.jpeg,,"",,0,0,false,2,"Sidney Smith Hall, Toronto, ON M5S 3G3, Canada",43.6618597,-79.3986848,41,,,,41,,,false,,,Cotylidia,Cotylidia,,Fungi,342590,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Rickenellaceae,Cotylidia,
57474282,2020-08-24 3:35:55 PM EDT,2020-08-24,2020-08-24 19:35:55 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-24 19:38:39 UTC,2021-01-12 16:13:19 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/57474282,https://inaturalist-open-data.s3.amazonaws.com/photos/91677535/medium.jpeg,,"",,1,0,false,2,"Toronto, CA-ON, CA",43.6657809,-79.3892444,82,,,,82,,,false,,,Common Sow-thistle,Sonchus oleraceus,Common Sow-thistle,Plantae,53294,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sonchus,Sonchus oleraceus
57474369,2020-08-24 3:36:50 PM EDT,2020-08-24,2020-08-24 19:36:50 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-24 19:39:37 UTC,2020-10-22 19:32:00 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/57474369,https://inaturalist-open-data.s3.amazonaws.com/photos/91677660/medium.jpeg,,"",,1,0,false,2,"℅ University of St. Michael's College, in the University of Toronto, 81 St Mary Street, Toronto, ON M5S 1J4, Canada",43.66601865,-79.3896403,16,,,,16,,,false,,,Галинзога четырёхлучевая,Galinsoga quadriradiata,shaggy soldier,Plantae,56170,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Galinsoga,Galinsoga quadriradiata
57659012,2020-08-26 2:02:54 PM EDT,2020-08-26,2020-08-26 18:02:54 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-26 18:06:34 UTC,2020-08-26 18:06:50 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/57659012,https://inaturalist-open-data.s3.amazonaws.com/photos/91992614/medium.jpeg,,"",,0,0,false,2,"Toronto, CA-ON, CA",43.6657538,-79.3892515,35,,,,35,,,false,,,fringed willowherb,Epilobium ciliatum,fringed willowherb,Plantae,53050,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,Epilobium ciliatum
57659658,2020-08-26 2:10:51 PM EDT,2020-08-26,2020-08-26 18:10:51 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-26 18:14:30 UTC,2020-09-16 18:29:23 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/57659658,https://inaturalist-open-data.s3.amazonaws.com/photos/91993678/medium.jpeg,,"",,2,0,false,2,"Brennan Hall, Toronto, ON M5S 1J4, Canada",43.6660679,-79.39002715,10,,,,10,,,false,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera
57660967,2020-08-26 2:19:35 PM EDT,2020-08-26,2020-08-26 18:19:35 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-26 18:28:08 UTC,2020-08-26 18:28:24 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/57660967,https://inaturalist-open-data.s3.amazonaws.com/photos/91995786/medium.jpeg,,"",,0,0,true,2,"Toronto, CA-ON, CA",43.66612268,-79.38995241,12,,,,12,,,false,,,Asiatic dayflower,Commelina communis,Asiatic dayflower,Plantae,52927,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Commelina,Commelina communis
57661149,2020-08-26 2:26:20 PM EDT,2020-08-26,2020-08-26 18:26:20 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-26 18:29:54 UTC,2020-08-28 17:09:19 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/57661149,https://inaturalist-open-data.s3.amazonaws.com/photos/91996054/medium.jpeg,,"",,1,0,false,2,"Toronto, CA-ON, CA",43.66689049,-79.39182242,11,,,,11,,,false,,,Eastern Carpenter Bee,Xylocopa virginica,Eastern Carpenter Bee,Insecta,51110,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica
57661363,2020-08-26 2:29:34 PM EDT,2020-08-26,2020-08-26 18:29:34 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-26 18:32:20 UTC,2020-08-26 18:32:29 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/57661363,https://inaturalist-open-data.s3.amazonaws.com/photos/91996398/medium.jpeg,,"",,0,0,false,2,"Northrop Frye Hall, Toronto, ON M5S 1K6, Canada",43.66666529,-79.39184094,11,,,,11,,,false,,,Bees and Apoid Wasps,Apoidea,Bees and Apoid Wasps,Insecta,47222,Animalia,Arthropoda,Insecta,Hymenoptera,,,
57661500,2020-08-26 2:30:42 PM EDT,2020-08-26,2020-08-26 18:30:42 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-26 18:33:52 UTC,2020-09-08 09:08:23 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/57661500,https://inaturalist-open-data.s3.amazonaws.com/photos/91996609/medium.jpeg,,"",,2,0,false,2,"Northrop Frye Hall, Toronto, ON M5S 1K6, Canada",43.66663418,-79.39194506,11,,,,11,,,false,,,Greenbottle Flies,Lucilia,Greenbottle Flies,Insecta,61858,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Lucilia,
57661709,2020-08-26 2:33:30 PM EDT,2020-08-26,2020-08-26 18:33:30 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-26 18:36:17 UTC,2020-10-08 23:49:56 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/57661709,https://inaturalist-open-data.s3.amazonaws.com/photos/91997006/medium.jpeg,,"",,3,0,false,2,"Toronto, ON M5S 1K6, Canada",43.66639914,-79.39270878,9,,,,9,,,false,,,Calyptrate Flies,Calyptratae,Calyptrate Flies,Insecta,342767,Animalia,Arthropoda,Insecta,Diptera,,,
57662178,2020-08-26 2:35:06 PM EDT,2020-08-26,2020-08-26 18:35:06 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-26 18:41:23 UTC,2020-09-08 09:05:54 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/57662178,https://inaturalist-open-data.s3.amazonaws.com/photos/91997700/medium.jpeg,,"",,2,0,false,2,"Toronto, ON M5S 1K6, Canada",43.66638441,-79.39285149,8,,,,8,,,false,,,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
57663062,2020-08-26 2:45:26 PM EDT,2020-08-26,2020-08-26 18:45:26 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-26 18:50:19 UTC,2021-03-02 02:51:15 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/57663062,https://inaturalist-open-data.s3.amazonaws.com/photos/91998990/medium.jpeg,,"",,2,0,false,2,"Victoria College, Toronto, ON M5S 1K6, Canada",43.66683517,-79.39185809,10,,,,10,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens
57772728,2020-08-27 5:00:39 PM EDT,2020-08-27,2020-08-27 21:00:39 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-27 21:04:23 UTC,2020-09-08 09:04:13 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/57772728,https://inaturalist-open-data.s3.amazonaws.com/photos/92181543/medium.jpeg,,"",,2,0,false,2,"Toronto, ON M4W 3X8, Canada",43.68576469,-79.36649287,9,,,,9,,open,false,,,Painted Turtle,Chrysemys picta,Painted Turtle,Reptilia,39771,Animalia,Chordata,Reptilia,Testudines,Emydidae,Chrysemys,Chrysemys picta
57773150,2020-08-27 5:06:52 PM EDT,2020-08-27,2020-08-27 21:06:52 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-27 21:09:21 UTC,2020-08-28 18:20:57 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/57773150,https://inaturalist-open-data.s3.amazonaws.com/photos/92182266/medium.jpeg,,"",,2,0,false,2,"Toronto, ON M4W 3X8, Canada",43.68601494,-79.36674546,9,,,,9,,open,false,,,Eastern Garter Snake,Thamnophis sirtalis sirtalis,Eastern Garter Snake,Reptilia,28365,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,Thamnophis sirtalis
57773236,2020-08-27 5:07:32 PM EDT,2020-08-27,2020-08-27 21:07:32 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-27 21:10:10 UTC,2020-08-27 21:21:20 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/57773236,https://inaturalist-open-data.s3.amazonaws.com/photos/92182372/medium.jpeg,,"",,1,0,false,2,"Toronto, ON M4W 3X8, Canada",43.68615947,-79.3666938,8,,,,8,,,false,,,swamp milkweed,Asclepias incarnata,swamp milkweed,Plantae,125381,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,Asclepias incarnata
57773970,2020-08-27 5:16:13 PM EDT,2020-08-27,2020-08-27 21:16:13 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-27 21:18:50 UTC,2020-09-08 09:02:25 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/57773970,https://inaturalist-open-data.s3.amazonaws.com/photos/92183407/medium.jpeg,,"",,2,0,false,2,"The Pavillion, Toronto, ON M4W 3X8, Canada",43.6845726,-79.366038,149,,,,149,,open,false,,,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982,Animalia,Chordata,Amphibia,Anura,Ranidae,Lithobates,Lithobates clamitans
57777343,2020-08-27 5:58:20 PM EDT,2020-08-27,2020-08-27 21:58:20 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-27 22:00:51 UTC,2020-09-08 09:01:37 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/57777343,https://inaturalist-open-data.s3.amazonaws.com/photos/92188985/medium.jpeg,,"",,5,0,false,2,"Toronto, ON M4W 3X8, Canada",43.68615597,-79.36622065,10,,,,10,,open,false,,,Monarch,Danaus plexippus,Monarch,Insecta,48662,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
57778430,2020-08-27 6:12:16 PM EDT,2020-08-27,2020-08-27 22:12:16 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-27 22:15:00 UTC,2020-08-27 22:15:22 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/57778430,https://inaturalist-open-data.s3.amazonaws.com/photos/92190832/medium.jpeg,,"",,0,0,true,2,"Clay and Sand Grinding Plant, Toronto, ON M4W 3X8, Canada",43.68472195,-79.36548525,10,,,,10,,,false,,,obedient plant,Physostegia virginiana,obedient plant,Plantae,85313,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Physostegia,Physostegia virginiana
57820856,2020-08-28 8:22:51 AM EDT,2020-08-28,2020-08-28 12:22:51 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-28 12:26:00 UTC,2020-12-19 13:56:24 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/57820856,https://inaturalist-open-data.s3.amazonaws.com/photos/92262991/medium.jpeg,,"",,2,0,false,2,"King, ON, Canada",44.02996,-79.5340214,57,,,,57,,,false,,,Northern Walkingstick,Diapheromera femorata,Northern Walkingstick,Insecta,84286,Animalia,Arthropoda,Insecta,Phasmida,Diapheromeridae,Diapheromera,Diapheromera femorata
57952686,2020-08-29 3:20:17 PM EDT,2020-08-29,2020-08-29 19:20:17 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-29 19:23:15 UTC,2020-08-29 19:23:26 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/57952686,https://inaturalist-open-data.s3.amazonaws.com/photos/92482938/medium.jpeg,,"",,0,0,true,2,"Toronto, ON M5S 2M9, Canada",43.65739381,-79.40539054,8,,,,8,,,false,,,Common Honeysuckle,Lonicera periclymenum,Common Honeysuckle,Plantae,55885,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,Lonicera periclymenum
57957769,2020-08-29 4:06:59 PM EDT,2020-08-29,2020-08-29 20:06:59 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-08-29 20:10:31 UTC,2020-08-29 20:10:53 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/57957769,https://inaturalist-open-data.s3.amazonaws.com/photos/92491413/medium.jpeg,,"",,0,0,false,2,"Toronto, ON M6G 3L5, Canada",43.6582867,-79.4215316,16,,,,16,,,false,,,Orchestes,Orchestes,,Insecta,142281,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Orchestes,
58236883,2020-09-01 9:11:07 AM EDT,2020-09-01,2020-09-01 13:11:07 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-09-01 13:15:15 UTC,2020-09-18 01:53:41 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/58236883,https://inaturalist-open-data.s3.amazonaws.com/photos/93042187/medium.jpeg,,"",,3,0,false,2,"York, CA-ON, CA",44.02696254,-79.54159025,8,,,,8,,,false,,,Black-horned Tree Cricket,Oecanthus nigricornis,Black-horned Tree Cricket,Insecta,154605,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,Oecanthus,Oecanthus nigricornis
58287272,2020-09-01 11:24:11 AM EDT,2020-09-01,2020-09-01 15:24:11 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-09-01 22:51:48 UTC,2020-12-18 05:49:37 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/58287272,https://inaturalist-open-data.s3.amazonaws.com/photos/93042272/medium.jpeg,,"",,1,0,false,2,"York, CA-ON, CA",44.0268548333,-79.5419490556,,,,,,,,false,gps,gps,Intermediate Hooded Owlet,Cucullia intermedia,Intermediate Hooded Owlet,Insecta,209400,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Cucullia,Cucullia intermedia
58354063,2020-09-02 3:11:21 PM EDT,2020-09-02,2020-09-02 19:11:21 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-09-02 19:14:45 UTC,2020-09-03 12:35:01 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/58354063,https://inaturalist-open-data.s3.amazonaws.com/photos/93187851/medium.jpeg,,"",,1,0,false,2,"York, CA-ON, CA",44.0297849444,-79.5332898889,,,,,,,,false,gps,gps,Cabbage White,Pieris rapae,Cabbage White,Insecta,55626,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris rapae
58659852,2020-09-05 6:56:33 PM EDT,2020-09-05,2020-09-05 22:56:33 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-09-05 22:59:22 UTC,2020-10-17 19:34:28 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/58659852,https://inaturalist-open-data.s3.amazonaws.com/photos/93666846/medium.jpeg,,"",,1,0,false,2,"Toronto, ON M4Y 1J9, Canada",43.6658335,-79.3864184,12,,,,12,,,false,,,Spotted Orbweaver,Neoscona crucifera,Spotted Orbweaver,Arachnida,85034,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,Neoscona crucifera
59333574,2020-09-12 12:22:04 PM EDT,2020-09-12,2020-09-12 16:22:04 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-09-12 16:33:04 UTC,2020-09-12 16:34:39 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/59333574,https://inaturalist-open-data.s3.amazonaws.com/photos/94797541/medium.jpeg,,"",,0,0,false,2,"King, ON, Canada",44.0317073889,-79.5363358889,,,,,,,,false,gps,gps,Sinea,Sinea,,Insecta,119694,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Sinea,
59333834,2020-09-12 11:51:21 AM EDT,2020-09-12,2020-09-12 15:51:21 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-09-12 16:34:55 UTC,2020-09-12 17:19:20 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/59333834,https://inaturalist-open-data.s3.amazonaws.com/photos/94797955/medium.jpeg,,"",,1,0,false,2,"King, ON, Canada",44.0311965,-79.54068275,,,,,,,open,false,gps,gps,Gray Tree Frog,Hyla versicolor,Gray Treefrog,Amphibia,23783,Animalia,Chordata,Amphibia,Anura,Hylidae,Hyla,Hyla versicolor
59334782,2020-09-12 12:11:41 PM EDT,2020-09-12,2020-09-12 16:11:41 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-09-12 16:42:25 UTC,2021-02-17 15:24:32 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/59334782,https://inaturalist-open-data.s3.amazonaws.com/photos/94799290/medium.jpeg,,"",,2,0,false,2,"King, ON, Canada",44.0336740556,-79.5365132778,,,,,,,,false,gps,gps,Formicine Ants,Formicinae,Formicine Ants,Insecta,244834,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,,
59371065,2020-09-12 12:16:12 PM EDT,2020-09-12,2020-09-12 16:16:12 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-09-12 21:21:31 UTC,2020-09-14 22:03:26 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/59371065,https://inaturalist-open-data.s3.amazonaws.com/photos/94858373/medium.jpeg,,"",,2,0,false,2,"King, ON, Canada",44.0329788056,-79.535576,,,,,,,,false,gps,gps,"Underwing, Tiger, Tussock, and Allied Moths",Erebidae,"Underwing, Tiger, Tussock, and Allied Moths",Insecta,121850,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,,
59371168,2020-09-12 12:02:40 PM EDT,2020-09-12,2020-09-12 16:02:40 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-09-12 21:22:17 UTC,2020-09-12 21:22:34 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/59371168,https://inaturalist-open-data.s3.amazonaws.com/photos/94858524/medium.jpeg,,"",,0,0,false,2,"King, ON, Canada",44.0344895833,-79.5387912222,,,,,,,open,false,gps,gps,Scots pine,Pinus sylvestris,Scots pine,Plantae,58722,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus sylvestris
59371353,2020-09-12,2020-09-12,,Eastern Time (US & Canada),253334,sophiebreitbart,2020-09-12 21:24:00 UTC,2021-11-17 13:01:49 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/59371353,https://inaturalist-open-data.s3.amazonaws.com/photos/94858910/medium.jpeg,,"",,1,0,false,2,"Kettleby, ON L0G 1J0, Canada",44.0298457714,-79.5410213247,158,,,,158,,,false,gps,gps,Marsh Dagger,Acronicta insularis,Marsh Dagger,Insecta,624408,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Acronicta,Acronicta insularis
59371889,,,,Eastern Time (US & Canada),253334,sophiebreitbart,2020-09-12 21:28:22 UTC,2020-11-23 00:21:26 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/59371889,https://inaturalist-open-data.s3.amazonaws.com/photos/94859744/medium.jpeg,,"",,1,0,false,2,"King, ON, Canada",44.0315027679,-79.5369155332,349,,,,349,,,false,gps,gps,Garden Orbweavers,Argiope,Garden Orbweavers,Arachnida,47552,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,
59820716,2020-09-16 5:36:41 PM EDT,2020-09-16,2020-09-16 21:36:41 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-09-16 21:41:32 UTC,2020-09-23 19:57:29 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/59820716,https://inaturalist-open-data.s3.amazonaws.com/photos/95611557/medium.jpeg,,"","Are these brown forms Oleander aphid ""mummies""?",0,0,false,2,"Galbraith Bldg, Toronto, ON M5S 1A4, Canada",43.6604086,-79.3955735,61,,,,61,,,false,,,Lysiphlebus testaceipes,Lysiphlebus testaceipes,,Insecta,264558,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Lysiphlebus,Lysiphlebus testaceipes
59820917,2020-09-16 5:41:04 PM EDT,2020-09-16,2020-09-16 21:41:04 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-09-16 21:43:59 UTC,2020-10-02 04:23:26 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/59820917,https://inaturalist-open-data.s3.amazonaws.com/photos/95611955/medium.jpeg,,"",,1,0,false,2,"Toronto, ON M5S 3K1, Canada",43.6604918,-79.3955753,35,,,,35,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespula,Vespula germanica
